session_id,prompt_id,prompt_index,timestamp,project,cwd,git_branch,mode,entrypoint,version,model,char_count,assistant_turns,tool_calls,final_stop_reason,prompt_preview
demo-029-150b4a07,demo-029-150b4a07:p006,6,2026-02-14T06:46:27.000Z,mobile-app,/home/dev/projects/mobile-app,feature/onboarding,default,cli,2.1.85,claude-sonnet-4-6,975,4,0,end_turn,continue with option 2
demo-029-150b4a07,demo-029-150b4a07:p007,7,2026-02-14T06:50:27.000Z,mobile-app,/home/dev/projects/mobile-app,feature/onboarding,plan,cli,2.2.0,claude-haiku-4-5,1621,2,5,max_tokens,Add unit tests for the quota parser edge cases
demo-029-150b4a07,demo-029-150b4a07:p008,8,2026-02-14T07:30:27.000Z,mobile-app,/home/dev/projects/mobile-app,feature/onboarding,default,vscode,2.2.0,claude-opus-4-8,275,3,4,tool_use,ok go ahead
demo-030-bf94b5aa,demo-030-bf94b5aa:p001,1,2026-01-31T05:14:40.000Z,webapp-frontend,/home/dev/projects/webapp-frontend,main,default,cli,2.1.85,claude-opus-4-8,1323,3,6,tool_use,How should we structure the multi-tenant migration?
demo-030-bf94b5aa,demo-030-bf94b5aa:p002,2,2026-01-31T05:36:40.000Z,webapp-frontend,/home/dev/projects/webapp-frontend,main,plan,vscode,2.2.0,claude-opus-4-8,2120,7,10,end_turn,Design the data model for the new billing module
demo-030-bf94b5aa,demo-030-bf94b5aa:p003,3,2026-01-31T05:54:40.000Z,webapp-frontend,/home/dev/projects/webapp-frontend,main,default,cli,2.1.90,claude-haiku-4-5,5241,2,4,end_turn,Add the retry decorator to the API client
demo-030-bf94b5aa,demo-030-bf94b5aa:p004,4,2026-01-31T06:03:40.000Z,webapp-frontend,/home/dev/projects/webapp-frontend,main,plan,cli,2.1.85,claude-opus-4-8,887,2,7,tool_use,Add the retry decorator to the API client
demo-030-bf94b5aa,demo-030-bf94b5aa:p005,5,2026-01-31T06:24:40.000Z,webapp-frontend,/home/dev/projects/webapp-frontend,main,default,vscode,2.1.90,claude-fable-5,4489,2,7,end_turn,Implement the CSV export endpoint with pagination
demo-030-bf94b5aa,demo-030-bf94b5aa:p006,6,2026-01-31T07:02:40.000Z,webapp-frontend,/home/dev/projects/webapp-frontend,main,plan,cli,2.1.85,claude-opus-4-8,938,2,3,max_tokens,Add unit tests for the quota parser edge cases
demo-031-be91e92f,demo-031-be91e92f:p001,1,2026-02-05T21:14:11.000Z,data-pipeline,/home/dev/projects/data-pipeline,develop,plan,vscode,2.1.85,claude-sonnet-4-6,2803,4,12,end_turn,Why does the nightly job double-count rows?
demo-031-be91e92f,demo-031-be91e92f:p002,2,2026-02-05T21:48:11.000Z,data-pipeline,/home/dev/projects/data-pipeline,develop,plan,cli,2.2.0,claude-fable-5,2198,3,12,end_turn,"Here are my notes from the standup, keep them in mind"
demo-031-be91e92f,demo-031-be91e92f:p003,3,2026-02-05T21:54:11.000Z,data-pipeline,/home/dev/projects/data-pipeline,develop,default,cli,2.2.0,claude-haiku-4-5,3609,1,11,end_turn,Split the god-object service into focused classes
demo-031-be91e92f,demo-031-be91e92f:p004,4,2026-02-05T22:23:11.000Z,data-pipeline,/home/dev/projects/data-pipeline,develop,default,vscode,2.1.85,claude-opus-4-8,2695,5,5,tool_use,Read PLAN.md and outline the steps to add the export pipeline
demo-031-be91e92f,demo-031-be91e92f:p005,5,2026-02-05T22:38:11.000Z,data-pipeline,/home/dev/projects/data-pipeline,develop,plan,vscode,2.1.90,claude-opus-4-8,1638,4,12,max_tokens,Wire the new settings page into the router
demo-031-be91e92f,demo-031-be91e92f:p006,6,2026-02-05T22:59:11.000Z,data-pipeline,/home/dev/projects/data-pipeline,develop,default,cli,2.1.90,claude-opus-4-8,2971,4,6,tool_use,Write docstrings for the public analytics helpers
demo-031-be91e92f,demo-031-be91e92f:p007,7,2026-02-05T23:33:11.000Z,data-pipeline,/home/dev/projects/data-pipeline,develop,plan,cli,2.2.0,claude-fable-5,585,2,9,tool_use,"The dashboard crashes with a tz-naive vs tz-aware error, fix it"
demo-031-be91e92f,demo-031-be91e92f:p008,8,2026-02-06T00:05:11.000Z,data-pipeline,/home/dev/projects/data-pipeline,develop,default,cli,2.1.85,claude-fable-5,559,2,6,max_tokens,Why does the nightly job double-count rows?
demo-031-be91e92f,demo-031-be91e92f:p009,9,2026-02-06T00:35:11.000Z,data-pipeline,/home/dev/projects/data-pipeline,develop,default,vscode,2.2.0,claude-opus-4-8,97,3,4,end_turn,"Here are my notes from the standup, keep them in mind"
demo-031-be91e92f,demo-031-be91e92f:p010,10,2026-02-06T00:46:11.000Z,data-pipeline,/home/dev/projects/data-pipeline,develop,default,vscode,2.1.85,claude-sonnet-4-6,553,1,2,max_tokens,Fais le merge de main et ouvre la PR
demo-032-6adee58a,demo-032-6adee58a:p001,1,2026-05-01T15:47:28.000Z,ml-experiments,/home/dev/projects/ml-experiments,main,default,cli,2.2.0,claude-sonnet-4-6,149,1,5,end_turn,Implement the CSV export endpoint with pagination
demo-032-6adee58a,demo-032-6adee58a:p002,2,2026-05-01T16:01:28.000Z,ml-experiments,/home/dev/projects/ml-experiments,main,default,cli,2.1.90,claude-opus-4-8,2982,5,0,max_tokens,Wire the new settings page into the router
demo-032-6adee58a,demo-032-6adee58a:p003,3,2026-05-01T16:32:28.000Z,ml-experiments,/home/dev/projects/ml-experiments,main,default,vscode,2.2.0,claude-sonnet-4-6,4835,3,12,end_turn,Why does the nightly job double-count rows?
demo-032-6adee58a,demo-032-6adee58a:p004,4,2026-05-01T16:55:28.000Z,ml-experiments,/home/dev/projects/ml-experiments,main,default,vscode,2.2.0,claude-sonnet-4-6,1498,3,7,end_turn,Relance les tests d'intégration et regarde les régressions
demo-032-6adee58a,demo-032-6adee58a:p005,5,2026-05-01T16:57:28.000Z,ml-experiments,/home/dev/projects/ml-experiments,main,default,cli,2.1.90,claude-sonnet-4-6,1662,4,3,max_tokens,Same as yesterday but for the staging tenant
demo-032-6adee58a,demo-032-6adee58a:p006,6,2026-05-01T17:33:28.000Z,ml-experiments,/home/dev/projects/ml-experiments,main,default,vscode,2.1.85,claude-sonnet-4-6,1415,5,1,tool_use,Add the retry decorator to the API client
demo-033-f8aea77f,demo-033-f8aea77f:p001,1,2026-04-30T16:26:24.000Z,infra-terraform,/home/dev/projects/infra-terraform,main,default,vscode,2.2.0,claude-opus-4-8,3703,6,17,end_turn,Why does the nightly job double-count rows?
demo-033-f8aea77f,demo-033-f8aea77f:p002,2,2026-04-30T16:31:24.000Z,infra-terraform,/home/dev/projects/infra-terraform,main,default,vscode,2.1.85,claude-sonnet-4-6,949,2,1,end_turn,Deploy to staging and run the smoke script
demo-033-f8aea77f,demo-033-f8aea77f:p003,3,2026-04-30T17:08:24.000Z,infra-terraform,/home/dev/projects/infra-terraform,main,default,vscode,2.1.90,claude-sonnet-4-6,381,3,6,end_turn,Read PLAN.md and outline the steps to add the export pipeline
demo-033-f8aea77f,demo-033-f8aea77f:p004,4,2026-04-30T17:21:24.000Z,infra-terraform,/home/dev/projects/infra-terraform,main,plan,cli,2.2.0,claude-opus-4-8,1249,4,0,end_turn,"Here are my notes from the standup, keep them in mind"
demo-033-f8aea77f,demo-033-f8aea77f:p005,5,2026-04-30T17:23:24.000Z,infra-terraform,/home/dev/projects/infra-terraform,main,default,cli,2.1.90,claude-opus-4-8,375,4,4,max_tokens,Deploy to staging and run the smoke script
demo-033-f8aea77f,demo-033-f8aea77f:p006,6,2026-04-30T17:26:24.000Z,infra-terraform,/home/dev/projects/infra-terraform,main,default,cli,2.2.0,claude-haiku-4-5,2099,4,2,end_turn,"Here are my notes from the standup, keep them in mind"
demo-033-f8aea77f,demo-033-f8aea77f:p007,7,2026-04-30T17:38:24.000Z,infra-terraform,/home/dev/projects/infra-terraform,main,plan,cli,2.1.90,claude-sonnet-4-6,1099,1,9,max_tokens,Implement the CSV export endpoint with pagination
demo-033-f8aea77f,demo-033-f8aea77f:p008,8,2026-04-30T17:49:24.000Z,infra-terraform,/home/dev/projects/infra-terraform,main,default,vscode,2.1.85,claude-haiku-4-5,3517,4,11,max_tokens,Implement the CSV export endpoint with pagination
demo-033-f8aea77f,demo-033-f8aea77f:p009,9,2026-04-30T18:08:24.000Z,infra-terraform,/home/dev/projects/infra-terraform,main,plan,cli,2.1.85,claude-opus-4-8,409,2,6,end_turn,Read PLAN.md and outline the steps to add the export pipeline
demo-034-dc2d0ff1,demo-034-dc2d0ff1:p001,1,2025-12-20T22:45:02.000Z,mobile-app,/home/dev/projects/mobile-app,feature/onboarding,default,vscode,2.1.90,claude-sonnet-4-6,160,3,0,end_turn,Relance les tests d'intégration et regarde les régressions
demo-034-dc2d0ff1,demo-034-dc2d0ff1:p002,2,2025-12-20T23:07:02.000Z,mobile-app,/home/dev/projects/mobile-app,feature/onboarding,plan,cli,2.1.90,claude-opus-4-8,878,1,6,max_tokens,Relance les tests d'intégration et regarde les régressions
demo-034-dc2d0ff1,demo-034-dc2d0ff1:p003,3,2025-12-20T23:30:02.000Z,mobile-app,/home/dev/projects/mobile-app,feature/onboarding,plan,vscode,2.1.90,claude-fable-5,481,3,4,end_turn,Audit the error handling in the export pipeline
demo-034-dc2d0ff1,demo-034-dc2d0ff1:p004,4,2025-12-21T00:06:02.000Z,mobile-app,/home/dev/projects/mobile-app,feature/onboarding,default,cli,2.2.0,claude-opus-4-8,3138,8,18,end_turn,Why does the nightly job double-count rows?
demo-034-dc2d0ff1,demo-034-dc2d0ff1:p005,5,2025-12-21T00:40:02.000Z,mobile-app,/home/dev/projects/mobile-app,feature/onboarding,plan,vscode,2.1.90,claude-opus-4-8,5428,7,8,end_turn,Why does the nightly job double-count rows?
demo-035-e71503f7,demo-035-e71503f7:p001,1,2026-01-22T21:22:37.000Z,webapp-frontend,/home/dev/projects/webapp-frontend,main,default,cli,2.1.85,claude-opus-4-8,1672,1,1,end_turn,Vérifie que les totaux collent avec la facture
demo-035-e71503f7,demo-035-e71503f7:p002,2,2026-01-22T21:36:37.000Z,webapp-frontend,/home/dev/projects/webapp-frontend,main,plan,vscode,2.2.0,claude-fable-5,3405,1,7,end_turn,Design the data model for the new billing module
demo-035-e71503f7,demo-035-e71503f7:p003,3,2026-01-22T22:11:37.000Z,webapp-frontend,/home/dev/projects/webapp-frontend,main,default,cli,2.2.0,claude-opus-4-8,617,4,1,tool_use,Is there a way to stream large CSVs in pandas?
demo-035-e71503f7,demo-035-e71503f7:p004,4,2026-01-22T22:40:37.000Z,webapp-frontend,/home/dev/projects/webapp-frontend,main,default,cli,2.1.85,claude-sonnet-4-6,2390,5,8,end_turn,Design the data model for the new billing module
demo-035-e71503f7,demo-035-e71503f7:p005,5,2026-01-22T22:47:37.000Z,webapp-frontend,/home/dev/projects/webapp-frontend,main,default,cli,2.1.85,claude-opus-4-8,116,1,1,end_turn,Same as yesterday but for the staging tenant
demo-036-6d823204,demo-036-6d823204:p001,1,2026-03-27T02:13:25.000Z,data-pipeline,/home/dev/projects/data-pipeline,develop,default,cli,2.1.85,claude-fable-5,440,3,2,max_tokens,Met à jour le fichier de status avant de fermer
demo-036-6d823204,demo-036-6d823204:p002,2,2026-03-27T02:25:25.000Z,data-pipeline,/home/dev/projects/data-pipeline,develop,default,cli,2.1.90,claude-sonnet-4-6,500,5,11,tool_use,Met à jour le fichier de status avant de fermer
demo-036-6d823204,demo-036-6d823204:p003,3,2026-03-27T02:41:25.000Z,data-pipeline,/home/dev/projects/data-pipeline,develop,plan,cli,2.1.85,claude-opus-4-8,1774,2,9,tool_use,Tests fail on Windows only — investigate the path handling
demo-036-6d823204,demo-036-6d823204:p004,4,2026-03-27T03:13:25.000Z,data-pipeline,/home/dev/projects/data-pipeline,develop,default,cli,2.2.0,claude-sonnet-4-6,260,5,8,end_turn,Add the retry decorator to the API client
demo-036-6d823204,demo-036-6d823204:p005,5,2026-03-27T03:22:25.000Z,data-pipeline,/home/dev/projects/data-pipeline,develop,default,vscode,2.1.85,claude-sonnet-4-6,1215,7,7,max_tokens,Audit the error handling in the export pipeline
demo-036-6d823204,demo-036-6d823204:p006,6,2026-03-27T04:01:25.000Z,data-pipeline,/home/dev/projects/data-pipeline,develop,default,cli,2.1.90,claude-opus-4-8,1525,6,5,end_turn,Read PLAN.md and outline the steps to add the export pipeline
demo-036-6d823204,demo-036-6d823204:p007,7,2026-03-27T04:07:25.000Z,data-pipeline,/home/dev/projects/data-pipeline,develop,plan,cli,2.1.90,claude-opus-4-8,4307,7,6,max_tokens,"The dashboard crashes with a tz-naive vs tz-aware error, fix it"
demo-036-6d823204,demo-036-6d823204:p008,8,2026-03-27T04:10:25.000Z,data-pipeline,/home/dev/projects/data-pipeline,develop,default,cli,2.2.0,claude-opus-4-8,3775,7,14,end_turn,Why does the nightly job double-count rows?
demo-036-6d823204,demo-036-6d823204:p009,9,2026-03-27T04:45:25.000Z,data-pipeline,/home/dev/projects/data-pipeline,develop,default,cli,2.2.0,claude-haiku-4-5,415,1,4,tool_use,Write docstrings for the public analytics helpers
demo-036-6d823204,demo-036-6d823204:p010,10,2026-03-27T05:10:25.000Z,data-pipeline,/home/dev/projects/data-pipeline,develop,plan,cli,2.2.0,claude-haiku-4-5,701,6,7,end_turn,Does uv lock pin transitive dependencies?
demo-036-6d823204,demo-036-6d823204:p011,11,2026-03-27T05:32:25.000Z,data-pipeline,/home/dev/projects/data-pipeline,develop,default,cli,2.1.85,claude-opus-4-8,1467,5,4,end_turn,oui vas y
demo-036-6d823204,demo-036-6d823204:p012,12,2026-03-27T06:00:25.000Z,data-pipeline,/home/dev/projects/data-pipeline,develop,default,cli,2.1.90,claude-haiku-4-5,1043,4,1,tool_use,continue with option 2
demo-036-6d823204,demo-036-6d823204:p013,13,2026-03-27T06:33:25.000Z,data-pipeline,/home/dev/projects/data-pipeline,develop,default,cli,2.2.0,claude-haiku-4-5,281,3,12,end_turn,Does uv lock pin transitive dependencies?
demo-036-6d823204,demo-036-6d823204:p014,14,2026-03-27T07:09:25.000Z,data-pipeline,/home/dev/projects/data-pipeline,develop,default,vscode,2.2.0,claude-haiku-4-5,1367,5,2,end_turn,Write docstrings for the public analytics helpers
demo-037-5fd147f9,demo-037-5fd147f9:p001,1,2026-04-21T04:24:11.000Z,ml-experiments,/home/dev/projects/ml-experiments,main,plan,vscode,2.1.90,claude-opus-4-8,4474,7,2,end_turn,Implement the CSV export endpoint with pagination
demo-037-5fd147f9,demo-037-5fd147f9:p002,2,2026-04-21T04:44:11.000Z,ml-experiments,/home/dev/projects/ml-experiments,main,plan,cli,2.2.0,claude-opus-4-8,538,1,3,end_turn,Fais le merge de main et ouvre la PR
demo-037-5fd147f9,demo-037-5fd147f9:p003,3,2026-04-21T05:12:11.000Z,ml-experiments,/home/dev/projects/ml-experiments,main,default,cli,2.2.0,claude-opus-4-8,194,4,12,end_turn,What's the difference between cache_read and cache_write billing?
demo-037-5fd147f9,demo-037-5fd147f9:p004,4,2026-04-21T05:22:11.000Z,ml-experiments,/home/dev/projects/ml-experiments,main,plan,cli,2.2.0,claude-sonnet-4-6,432,1,4,end_turn,Refactor the parser into a streaming single pass
demo-037-5fd147f9,demo-037-5fd147f9:p005,5,2026-04-21T05:26:11.000Z,ml-experiments,/home/dev/projects/ml-experiments,main,plan,cli,2.1.85,claude-opus-4-8,2461,6,3,tool_use,Tests fail on Windows only — investigate the path handling
demo-037-5fd147f9,demo-037-5fd147f9:p006,6,2026-04-21T05:35:11.000Z,ml-experiments,/home/dev/projects/ml-experiments,main,plan,cli,2.2.0,claude-opus-4-8,1476,4,4,end_turn,Update the README and the changelog for the release
demo-037-5fd147f9,demo-037-5fd147f9:p007,7,2026-04-21T05:58:11.000Z,ml-experiments,/home/dev/projects/ml-experiments,main,default,vscode,2.2.0,claude-sonnet-4-6,2300,2,9,end_turn,Refactor the parser into a streaming single pass
demo-037-5fd147f9,demo-037-5fd147f9:p008,8,2026-04-21T06:01:11.000Z,ml-experiments,/home/dev/projects/ml-experiments,main,default,cli,2.1.85,claude-opus-4-8,942,3,6,end_turn,Wire the new settings page into the router
demo-037-5fd147f9,demo-037-5fd147f9:p009,9,2026-04-21T06:28:11.000Z,ml-experiments,/home/dev/projects/ml-experiments,main,default,cli,2.1.90,claude-haiku-4-5,1294,5,10,end_turn,Add unit tests for the quota parser edge cases
demo-037-5fd147f9,demo-037-5fd147f9:p010,10,2026-04-21T06:47:11.000Z,ml-experiments,/home/dev/projects/ml-experiments,main,default,vscode,2.1.85,claude-opus-4-8,776,3,9,max_tokens,Does uv lock pin transitive dependencies?
demo-037-5fd147f9,demo-037-5fd147f9:p011,11,2026-04-21T07:24:11.000Z,ml-experiments,/home/dev/projects/ml-experiments,main,plan,cli,2.1.85,claude-opus-4-8,2347,2,6,tool_use,Write docstrings for the public analytics helpers
demo-037-5fd147f9,demo-037-5fd147f9:p012,12,2026-04-21T07:29:11.000Z,ml-experiments,/home/dev/projects/ml-experiments,main,default,cli,2.2.0,claude-opus-4-8,567,1,7,end_turn,Fais le merge de main et ouvre la PR
demo-037-5fd147f9,demo-037-5fd147f9:p013,13,2026-04-21T07:32:11.000Z,ml-experiments,/home/dev/projects/ml-experiments,main,plan,vscode,2.1.90,claude-sonnet-4-6,1054,2,1,end_turn,Relance les tests d'intégration et regarde les régressions
demo-038-838e1ee4,demo-038-838e1ee4:p001,1,2026-03-04T00:44:46.000Z,infra-terraform,/home/dev/projects/infra-terraform,main,default,cli,2.2.0,claude-fable-5,205,1,4,tool_use,Why does the nightly job double-count rows?
demo-038-838e1ee4,demo-038-838e1ee4:p002,2,2026-03-04T01:19:46.000Z,infra-terraform,/home/dev/projects/infra-terraform,main,default,cli,2.1.85,claude-sonnet-4-6,491,7,8,max_tokens,Audit the error handling in the export pipeline
demo-038-838e1ee4,demo-038-838e1ee4:p003,3,2026-03-04T01:21:46.000Z,infra-terraform,/home/dev/projects/infra-terraform,main,plan,vscode,2.1.85,claude-opus-4-8,1105,4,5,tool_use,Why does the nightly job double-count rows?
demo-039-9a1c44b7,demo-039-9a1c44b7:p001,1,2026-02-15T23:07:58.000Z,mobile-app,/home/dev/projects/mobile-app,feature/onboarding,default,cli,2.1.90,claude-opus-4-8,926,4,1,tool_use,ok go ahead
demo-039-9a1c44b7,demo-039-9a1c44b7:p002,2,2026-02-15T23:37:58.000Z,mobile-app,/home/dev/projects/mobile-app,feature/onboarding,default,cli,2.1.85,claude-opus-4-8,381,1,7,end_turn,Design the data model for the new billing module
demo-039-9a1c44b7,demo-039-9a1c44b7:p003,3,2026-02-15T23:52:58.000Z,mobile-app,/home/dev/projects/mobile-app,feature/onboarding,plan,cli,2.1.90,claude-haiku-4-5,1341,5,2,end_turn,Add the retry decorator to the API client
demo-039-9a1c44b7,demo-039-9a1c44b7:p004,4,2026-02-15T23:55:58.000Z,mobile-app,/home/dev/projects/mobile-app,feature/onboarding,plan,vscode,2.1.90,claude-opus-4-8,1296,4,3,end_turn,Fais le merge de main et ouvre la PR
demo-039-9a1c44b7,demo-039-9a1c44b7:p005,5,2026-02-16T00:31:58.000Z,mobile-app,/home/dev/projects/mobile-app,feature/onboarding,default,cli,2.1.85,claude-fable-5,780,1,3,end_turn,Deploy to staging and run the smoke script
demo-040-a17d2749,demo-040-a17d2749:p001,1,2026-01-11T14:07:58.000Z,webapp-frontend,/home/dev/projects/webapp-frontend,main,default,cli,2.1.90,claude-fable-5,3265,2,7,end_turn,Write docstrings for the public analytics helpers
demo-040-a17d2749,demo-040-a17d2749:p002,2,2026-01-11T14:09:58.000Z,webapp-frontend,/home/dev/projects/webapp-frontend,main,plan,vscode,2.2.0,claude-sonnet-4-6,4105,6,11,max_tokens,Add the retry decorator to the API client
demo-040-a17d2749,demo-040-a17d2749:p003,3,2026-01-11T14:29:58.000Z,webapp-frontend,/home/dev/projects/webapp-frontend,main,default,vscode,2.2.0,claude-opus-4-8,1284,4,8,end_turn,Relance les tests d'intégration et regarde les régressions
demo-041-5404f6ff,demo-041-5404f6ff:p001,1,2026-04-29T18:23:59.000Z,data-pipeline,/home/dev/projects/data-pipeline,develop,plan,cli,2.1.90,claude-opus-4-8,2723,6,11,end_turn,How should we structure the multi-tenant migration?
demo-041-5404f6ff,demo-041-5404f6ff:p002,2,2026-04-29T18:53:59.000Z,data-pipeline,/home/dev/projects/data-pipeline,develop,plan,cli,2.1.90,claude-opus-4-8,5478,2,14,end_turn,"The dashboard crashes with a tz-naive vs tz-aware error, fix it"
demo-041-5404f6ff,demo-041-5404f6ff:p003,3,2026-04-29T19:33:59.000Z,data-pipeline,/home/dev/projects/data-pipeline,develop,default,vscode,2.1.85,claude-sonnet-4-6,1918,3,1,end_turn,anglais
demo-041-5404f6ff,demo-041-5404f6ff:p004,4,2026-04-29T19:36:59.000Z,data-pipeline,/home/dev/projects/data-pipeline,develop,plan,cli,2.1.90,claude-haiku-4-5,1844,3,2,max_tokens,Same as yesterday but for the staging tenant
demo-041-5404f6ff,demo-041-5404f6ff:p005,5,2026-04-29T19:52:59.000Z,data-pipeline,/home/dev/projects/data-pipeline,develop,plan,vscode,2.2.0,claude-haiku-4-5,2059,4,0,end_turn,anglais
demo-041-5404f6ff,demo-041-5404f6ff:p006,6,2026-04-29T20:22:59.000Z,data-pipeline,/home/dev/projects/data-pipeline,develop,plan,cli,2.1.90,claude-fable-5,5383,2,19,end_turn,Tests fail on Windows only — investigate the path handling
demo-041-5404f6ff,demo-041-5404f6ff:p007,7,2026-04-29T20:24:59.000Z,data-pipeline,/home/dev/projects/data-pipeline,develop,default,vscode,2.2.0,claude-fable-5,4319,6,11,end_turn,Implement the CSV export endpoint with pagination
demo-041-5404f6ff,demo-041-5404f6ff:p008,8,2026-04-29T20:44:59.000Z,data-pipeline,/home/dev/projects/data-pipeline,develop,default,cli,2.2.0,claude-sonnet-4-6,1787,4,5,end_turn,Commit the changes and push the branch
demo-041-5404f6ff,demo-041-5404f6ff:p009,9,2026-04-29T21:06:59.000Z,data-pipeline,/home/dev/projects/data-pipeline,develop,default,vscode,2.1.85,claude-opus-4-8,1150,5,8,tool_use,Tests fail on Windows only — investigate the path handling
demo-041-5404f6ff,demo-041-5404f6ff:p010,10,2026-04-29T21:15:59.000Z,data-pipeline,/home/dev/projects/data-pipeline,develop,default,vscode,2.1.90,claude-opus-4-8,523,7,3,max_tokens,How should we structure the multi-tenant migration?
demo-041-5404f6ff,demo-041-5404f6ff:p011,11,2026-04-29T21:53:59.000Z,data-pipeline,/home/dev/projects/data-pipeline,develop,default,cli,2.1.90,claude-haiku-4-5,433,3,3,end_turn,What's the difference between cache_read and cache_write billing?
demo-041-5404f6ff,demo-041-5404f6ff:p012,12,2026-04-29T22:05:59.000Z,data-pipeline,/home/dev/projects/data-pipeline,develop,default,vscode,2.2.0,claude-haiku-4-5,2053,2,0,end_turn,Add the retry decorator to the API client
demo-041-5404f6ff,demo-041-5404f6ff:p013,13,2026-04-29T22:42:59.000Z,data-pipeline,/home/dev/projects/data-pipeline,develop,default,cli,2.1.90,claude-haiku-4-5,2529,6,9,tool_use,Fais le merge de main et ouvre la PR
demo-041-5404f6ff,demo-041-5404f6ff:p014,14,2026-04-29T23:01:59.000Z,data-pipeline,/home/dev/projects/data-pipeline,develop,default,cli,2.2.0,claude-haiku-4-5,73,2,3,end_turn,Is there a way to stream large CSVs in pandas?
demo-041-5404f6ff,demo-041-5404f6ff:p015,15,2026-04-29T23:28:59.000Z,data-pipeline,/home/dev/projects/data-pipeline,develop,default,cli,2.1.85,claude-fable-5,757,4,11,max_tokens,Why does the nightly job double-count rows?
demo-041-5404f6ff,demo-041-5404f6ff:p016,16,2026-04-29T23:42:59.000Z,data-pipeline,/home/dev/projects/data-pipeline,develop,default,cli,2.2.0,claude-opus-4-8,3042,2,10,end_turn,Fais le merge de main et ouvre la PR
demo-042-854ce295,demo-042-854ce295:p001,1,2026-01-03T21:40:23.000Z,ml-experiments,/home/dev/projects/ml-experiments,main,default,vscode,2.2.0,claude-fable-5,1215,5,7,max_tokens,Audit the error handling in the export pipeline
demo-042-854ce295,demo-042-854ce295:p002,2,2026-01-03T22:01:23.000Z,ml-experiments,/home/dev/projects/ml-experiments,main,default,cli,2.1.85,claude-opus-4-8,1387,3,7,end_turn,Write docstrings for the public analytics helpers
demo-042-854ce295,demo-042-854ce295:p003,3,2026-01-03T22:11:23.000Z,ml-experiments,/home/dev/projects/ml-experiments,main,plan,cli,2.2.0,claude-fable-5,703,5,18,max_tokens,Why does the nightly job double-count rows?
demo-042-854ce295,demo-042-854ce295:p004,4,2026-01-03T22:24:23.000Z,ml-experiments,/home/dev/projects/ml-experiments,main,plan,vscode,2.1.90,claude-opus-4-8,1826,5,7,end_turn,Add the retry decorator to the API client
demo-043-0defbc1a,demo-043-0defbc1a:p001,1,2026-04-01T19:36:48.000Z,infra-terraform,/home/dev/projects/infra-terraform,main,default,cli,2.1.85,claude-fable-5,2945,5,7,end_turn,"Here are my notes from the standup, keep them in mind"
demo-043-0defbc1a,demo-043-0defbc1a:p002,2,2026-04-01T20:05:48.000Z,infra-terraform,/home/dev/projects/infra-terraform,main,default,cli,2.1.90,claude-opus-4-8,3355,6,11,end_turn,Tests fail on Windows only — investigate the path handling
demo-043-0defbc1a,demo-043-0defbc1a:p003,3,2026-04-01T20:35:48.000Z,infra-terraform,/home/dev/projects/infra-terraform,main,default,cli,2.1.90,claude-haiku-4-5,1885,1,13,end_turn,Implement the CSV export endpoint with pagination
demo-043-0defbc1a,demo-043-0defbc1a:p004,4,2026-04-01T20:43:48.000Z,infra-terraform,/home/dev/projects/infra-terraform,main,default,cli,2.2.0,claude-sonnet-4-6,342,5,5,end_turn,Relance les tests d'intégration et regarde les régressions
demo-043-0defbc1a,demo-043-0defbc1a:p005,5,2026-04-01T21:06:48.000Z,infra-terraform,/home/dev/projects/infra-terraform,main,default,vscode,2.1.85,claude-haiku-4-5,3413,5,13,end_turn,Implement the CSV export endpoint with pagination
demo-043-0defbc1a,demo-043-0defbc1a:p006,6,2026-04-01T21:10:48.000Z,infra-terraform,/home/dev/projects/infra-terraform,main,default,cli,2.2.0,claude-haiku-4-5,695,1,4,end_turn,Does uv lock pin transitive dependencies?
demo-043-0defbc1a,demo-043-0defbc1a:p007,7,2026-04-01T21:20:48.000Z,infra-terraform,/home/dev/projects/infra-terraform,main,plan,vscode,2.1.90,claude-haiku-4-5,1995,4,1,end_turn,Raise the coverage of filters.py above 90%
demo-043-0defbc1a,demo-043-0defbc1a:p008,8,2026-04-01T21:48:48.000Z,infra-terraform,/home/dev/projects/infra-terraform,main,default,vscode,2.1.85,claude-fable-5,2163,6,14,end_turn,"The dashboard crashes with a tz-naive vs tz-aware error, fix it"
demo-044-fcca5162,demo-044-fcca5162:p001,1,2026-01-21T23:15:20.000Z,mobile-app,/home/dev/projects/mobile-app,feature/onboarding,default,cli,2.1.90,claude-fable-5,1424,3,11,end_turn,Refactor the parser into a streaming single pass
demo-044-fcca5162,demo-044-fcca5162:p002,2,2026-01-21T23:32:20.000Z,mobile-app,/home/dev/projects/mobile-app,feature/onboarding,default,cli,2.1.90,claude-opus-4-8,496,4,2,end_turn,Is there a way to stream large CSVs in pandas?
demo-044-fcca5162,demo-044-fcca5162:p003,3,2026-01-22T00:10:20.000Z,mobile-app,/home/dev/projects/mobile-app,feature/onboarding,plan,cli,2.2.0,claude-opus-4-8,859,1,2,end_turn,Why does the nightly job double-count rows?
demo-045-66a1a317,demo-045-66a1a317:p001,1,2026-04-12T10:37:51.000Z,webapp-frontend,/home/dev/projects/webapp-frontend,main,default,cli,2.1.90,claude-fable-5,2665,3,16,end_turn,Read PLAN.md and outline the steps to add the export pipeline
